"dataset_id","dataset_title","dataset_url","dataset_records","organization","organization_oceanexpert_id","organization_oceanexpert_typeid","organization_oceanexpert_typename","type_display","givenname","surname"
"544ffde0-fa23-4185-8a05-eac1d48edbe2","ZINRAS_Arctic_Benthos","http://geo.abds.is/ipt/resource?r=arcod_2006b3",16,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic","Metadata Provider","Russ","Hopcroft"
"5a218119-bcd9-416a-b4f7-988821302b0c","Antarctic Marine Bacteria from Denmark University","http://ipt.biodiversity.aq/resource?r=antarctic_marine_bacteria",16,"Technical University of Denmark",18917,3,"Government","Owner","Lone","Gram"
"5a218119-bcd9-416a-b4f7-988821302b0c","Antarctic Marine Bacteria from Denmark University","http://ipt.biodiversity.aq/resource?r=antarctic_marine_bacteria",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Contact","Anton","Van de Putte"
"5a218119-bcd9-416a-b4f7-988821302b0c","Antarctic Marine Bacteria from Denmark University","http://ipt.biodiversity.aq/resource?r=antarctic_marine_bacteria",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"5a218119-bcd9-416a-b4f7-988821302b0c","Antarctic Marine Bacteria from Denmark University","http://ipt.biodiversity.aq/resource?r=antarctic_marine_bacteria",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Creator",,"Data Manager"
"7e04563c-49c3-44c7-8660-77ef411c8a39","Scleractinia distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe","http://ipt.vliz.be/eurobis/resource?r=deepsea_scleractinia",16,"Russian Academy of Sciences P. P. Shirshov Institute of Oceanology (RAS-SIO RAS)",7879,2,"Research","Contact","Natalia B.","Keller"
"7e04563c-49c3-44c7-8660-77ef411c8a39","Scleractinia distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe","http://ipt.vliz.be/eurobis/resource?r=deepsea_scleractinia",16,"Russian Academy of Sciences P. P. Shirshov Institute of Oceanology (RAS-SIO RAS)",7879,2,"Research","Creator","Natalia B.","Keller"
"7e04563c-49c3-44c7-8660-77ef411c8a39","Scleractinia distribution data from: Deep-sea fauna of European seas - an annotated species check-list of benthic invertebrates living deeper than 2000 m in the seas bordering Europe","http://ipt.vliz.be/eurobis/resource?r=deepsea_scleractinia",16,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"8b81dbda-5873-4378-b98c-e8a9d52ca715","East London Museum","http://ipt.iobis.org/afrobis/resource?r=eastlondonmuseum",16,"East London Museum",,,,"Contact","Mary","Bursey"
"8b81dbda-5873-4378-b98c-e8a9d52ca715","East London Museum","http://ipt.iobis.org/afrobis/resource?r=eastlondonmuseum",16,,,,,"Associated Party",,
"8b81dbda-5873-4378-b98c-e8a9d52ca715","East London Museum","http://ipt.iobis.org/afrobis/resource?r=eastlondonmuseum",16,"CSIR / SADCO / AfrOBIS",,,,"Metadata Provider","Ursula","von St Ange"
"8b81dbda-5873-4378-b98c-e8a9d52ca715","East London Museum","http://ipt.iobis.org/afrobis/resource?r=eastlondonmuseum",16,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Creator",,"OBIS Secretariat"
"9f974b8f-a9e1-4575-aaf8-b6f63321d995","Biopearl expedition: SeaStars (Echinodermata, Asteroidea)","http://ipt.biodiversity.aq/resource?r=biopearl_asteroida",16,"Natural Environment Research Council; British Antarctic Survey",5163,2,"Research","Custodian Steward","Katrin","Linse"
"9f974b8f-a9e1-4575-aaf8-b6f63321d995","Biopearl expedition: SeaStars (Echinodermata, Asteroidea)","http://ipt.biodiversity.aq/resource?r=biopearl_asteroida",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Contact","Anton","Van de Putte"
"9f974b8f-a9e1-4575-aaf8-b6f63321d995","Biopearl expedition: SeaStars (Echinodermata, Asteroidea)","http://ipt.biodiversity.aq/resource?r=biopearl_asteroida",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Metadata Provider","Anton","Van de Putte"
"9f974b8f-a9e1-4575-aaf8-b6f63321d995","Biopearl expedition: SeaStars (Echinodermata, Asteroidea)","http://ipt.biodiversity.aq/resource?r=biopearl_asteroida",16,"Antarctic Biodiversity Information Facility (ANTABIF)",19457,7,"International / Intergovernmental","Creator","An","Vanhoorne"
"b8439c16-2820-48e9-8ea0-7ccbd71b8805","The Australian Zooplankton Database (1938 onwards)","http://ogc-act.csiro.au/ipt/resource?r=imos_azd_data",16,"CSIRO Oceans and Atmosphere",17014,3,"Government","Metadata Provider","Dave","Watts"
"b8439c16-2820-48e9-8ea0-7ccbd71b8805","The Australian Zooplankton Database (1938 onwards)","http://ogc-act.csiro.au/ipt/resource?r=imos_azd_data",16,,,,,"User","Dave","Watts"
"b8439c16-2820-48e9-8ea0-7ccbd71b8805","The Australian Zooplankton Database (1938 onwards)","http://ogc-act.csiro.au/ipt/resource?r=imos_azd_data",16,"CSIRO Oceans and Atmosphere",17014,3,"Government","Contact","Claire","Davies"
"b8439c16-2820-48e9-8ea0-7ccbd71b8805","The Australian Zooplankton Database (1938 onwards)","http://ogc-act.csiro.au/ipt/resource?r=imos_azd_data",16,"CSIRO Oceans and Atmosphere",17014,3,"Government","Creator","Claire","Davies"
"133fe4f5-dfd6-4ce3-ba51-2dbbf982342d","IndOBIS Dataset (26001-28000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-26001-28000",15,"CMLRE",11420,3,"Government","Distributor",,
"133fe4f5-dfd6-4ce3-ba51-2dbbf982342d","IndOBIS Dataset (26001-28000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-26001-28000",15,"CMLRE",11420,3,"Government","Contact","Chippy","Khader"
"133fe4f5-dfd6-4ce3-ba51-2dbbf982342d","IndOBIS Dataset (26001-28000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-26001-28000",15,"CMLRE",11420,3,"Government","Creator","Chippy","Khader"
"133fe4f5-dfd6-4ce3-ba51-2dbbf982342d","IndOBIS Dataset (26001-28000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-26001-28000",15,,,,,"Point Of Contact","Chippy","Khader"
"133fe4f5-dfd6-4ce3-ba51-2dbbf982342d","IndOBIS Dataset (26001-28000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-26001-28000",15,"CMLRE",11420,3,"Government","Metadata Provider","Saravanane","Narayanan"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,,,,,"Author","Charlène","GUILLAUMOT"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"Muséum national d’Histoire naturelle, Département Systématique et Évolution, UMR ISYEB 7205",19620,2,"Research","Originator","Marc","Eléaume"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"UMR 6282 Biogéosciences, Univ. Bourgogne Franche-Comté, CNRS",19298,1,"Academic",,"Salomé","Fabri-Ruiz"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"MNHN Département Milieux et Peuplements Aquatiques, UMR BOREA 7208",19409,2,"Research","Principal Investigator","Alexis","MARTIN"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Contact","Charlène","GUILLAUMOT"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Creator","Charlène","GUILLAUMOT"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Metadata Provider","Charlène","GUILLAUMOT"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"UMR 6282 Biogéosciences, Univ. Bourgogne Franche-Comté, CNRS",19298,1,"Academic","Principal Investigator","Thomas","Saucède"
"202a9898-5e81-4f5f-805c-d13cd210d40c","Echinoids_Kerguelen_Plateau_1872_2015","http://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"Muséum national d’Histoire naturelle",5501,3,"Government","Creator","Alexis","Martin"
"217bc2a9-4d9a-4064-bab4-457121c68145","Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron","http://ipt.vliz.be/eurobis/resource?r=gbif_14108",15,"Australian Institute of Marine Science (AIMS)",96,3,"Government","Publisher",,
"217bc2a9-4d9a-4064-bab4-457121c68145","Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron","http://ipt.vliz.be/eurobis/resource?r=gbif_14108",15,"Australian Institute of Marine Science (AIMS)",96,3,"Government","Creator",,
"217bc2a9-4d9a-4064-bab4-457121c68145","Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron","http://ipt.vliz.be/eurobis/resource?r=gbif_14108",15,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Contact",,"EurOBIS Data Management Team"
"217bc2a9-4d9a-4064-bab4-457121c68145","Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron","http://ipt.vliz.be/eurobis/resource?r=gbif_14108",15,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Metadata Provider",,"EurOBIS Data Management Team"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,,,,,"Owner","Supraja","Tucker"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"Tree Foundation",,,,"Owner","Supraja","Tucker"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"Tree Foundation",,,,"Contact","Supraja","Tucker"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"Tree Foundation",,,,"Creator","Supraja","Tucker"
"39b93828-0807-4511-be78-7ef5939c3001","Chennai India, olive ridley tracking (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_575_1deg",15,"seaturtle.org",,,,"Originator",,"Satellite Tracking and Analysis Tool"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae","Australian Museum Mammalogy Collection - marine records","http://ogc-act.csiro.au/ipt/resource?r=ala_co80",15,"Australian Museum",,,,"Contact","Sandy","Ingleby"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae","Australian Museum Mammalogy Collection - marine records","http://ogc-act.csiro.au/ipt/resource?r=ala_co80",15,"Australian Museum",,,,"Creator","Sandy","Ingleby"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae","Australian Museum Mammalogy Collection - marine records","http://ogc-act.csiro.au/ipt/resource?r=ala_co80",15,"Australian Museum",,,,"Metadata Provider","Sandy","Ingleby"
"9dfaef79-f9ac-4866-9718-6bd6a76f28ae","Australian Museum Mammalogy Collection - marine records","http://ogc-act.csiro.au/ipt/resource?r=ala_co80",15,"CSIRO Oceans and Atmosphere",17014,3,"Government","Publisher","Dave","Watts"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,,,,,"Author","Charlène","GUILLAUMOT"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"Muséum national d’Histoire naturelle, Département Systématique et Évolution, UMR ISYEB 7205",19620,2,"Research","Originator","Marc","Eléaume"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"UMR 6282 Biogéosciences, Univ. Bourgogne Franche-Comté, CNRS",19298,1,"Academic",,"Salomé","Fabri-Ruiz"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"MNHN Département Milieux et Peuplements Aquatiques, UMR BOREA 7208",19409,2,"Research","Principal Investigator","Alexis","MARTIN"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Contact","Charlène","GUILLAUMOT"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Creator","Charlène","GUILLAUMOT"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"CNRS Biogeosciences UMR 6282",19298,1,"Academic","Metadata Provider","Charlène","GUILLAUMOT"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"UMR 6282 Biogéosciences, Univ. Bourgogne Franche-Comté, CNRS",19298,1,"Academic","Principal Investigator","Thomas","Saucède"
"a5ad32e4-c108-45f4-a1da-04b4310b2218","Echinoids_Kerguelen_Plateau_1872_2015","https://ipt.biodiversity.aq/resource?r=echinoids_kerguelen_plateau_1872_2015",15,"Muséum national d’Histoire naturelle",5501,3,"Government","Creator","Alexis","Martin"
"e34900cf-712b-4098-b846-c7cf19628d38","Zooplankton and Ichthyoplankton Data Collected from the Chukchi and Beaufort Seas during the R/V Mirai Cruise, September 2002","http://geo.abds.is/ipt/resource?r=arcod_2009p4",15,"Government of Canada; Department of Fisheries and Oceans",19196,3,"Government","Contact","Wojciech","Walkusz"
"e34900cf-712b-4098-b846-c7cf19628d38","Zooplankton and Ichthyoplankton Data Collected from the Chukchi and Beaufort Seas during the R/V Mirai Cruise, September 2002","http://geo.abds.is/ipt/resource?r=arcod_2009p4",15,,,,,"Associated Party",,
"e34900cf-712b-4098-b846-c7cf19628d38","Zooplankton and Ichthyoplankton Data Collected from the Chukchi and Beaufort Seas during the R/V Mirai Cruise, September 2002","http://geo.abds.is/ipt/resource?r=arcod_2009p4",15,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic","Creator","Russ","Hopcroft"
"e34900cf-712b-4098-b846-c7cf19628d38","Zooplankton and Ichthyoplankton Data Collected from the Chukchi and Beaufort Seas during the R/V Mirai Cruise, September 2002","http://geo.abds.is/ipt/resource?r=arcod_2009p4",15,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic","Metadata Provider","Russ","Hopcroft"
"0c9c73d0-7fa1-4c6d-b18b-9affde19eb60","The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris) in the southwest Pacific region","https://nzobisipt.niwa.co.nz/resource?r=mnhn_crustaceans",14,"Muséum national d'Histoire naturelle (MNHN - Paris)",5501,3,"Government","Metadata Provider","Simon","Chagnoux"
"0c9c73d0-7fa1-4c6d-b18b-9affde19eb60","The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris) in the southwest Pacific region","https://nzobisipt.niwa.co.nz/resource?r=mnhn_crustaceans",14,,,,,"Associated Party",,
"0c9c73d0-7fa1-4c6d-b18b-9affde19eb60","The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris) in the southwest Pacific region","https://nzobisipt.niwa.co.nz/resource?r=mnhn_crustaceans",14,"MNHN - Museum national d'Histoire naturelle",5501,3,"Government","Creator","Paula","Martin-Lefèvre"
"0c9c73d0-7fa1-4c6d-b18b-9affde19eb60","The crustaceans collection (IU) of the Muséum national d'Histoire naturelle (MNHN - Paris) in the southwest Pacific region","https://nzobisipt.niwa.co.nz/resource?r=mnhn_crustaceans",14,"Muséum national d'Histoire naturelle (MNHN - Paris)",5501,3,"Government","Contact",,"MNHM"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,,,,,"Owner","Lance","Garrison"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,"NOAA Southeast Fisheries Science Center",,,,"Owner","Lance","Garrison"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,"NOAA Southeast Fisheries Science Center",,,,"Contact","Lance","Garrison"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,"NOAA Southeast Fisheries Science Center",,,,"Creator","Lance","Garrison"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"265f17df-a0cd-4da1-8b5c-850124e1a2bc","SEFSC Atlantic surveys, 1998 (3)","http://ipt.env.duke.edu/resource?r=zd_1",14,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
"4550423a-25fc-4028-ad91-e8f63ecbbc8b","Museums Victoria Mammalogy Collection","http://ogc-act.csiro.au/ipt/resource?r=nmv_marine_mammals",14,"Museums Victoria",18185,3,"Government","Contact","Karen","Roberts"
"4550423a-25fc-4028-ad91-e8f63ecbbc8b","Museums Victoria Mammalogy Collection","http://ogc-act.csiro.au/ipt/resource?r=nmv_marine_mammals",14,"Museums Victoria",18185,3,"Government","Creator","Karen","Roberts"
"4550423a-25fc-4028-ad91-e8f63ecbbc8b","Museums Victoria Mammalogy Collection","http://ogc-act.csiro.au/ipt/resource?r=nmv_marine_mammals",14,"CSIRO Oceans and Atmosphere",17014,3,"Government","Metadata Provider","Dave","Watts"
"4550423a-25fc-4028-ad91-e8f63ecbbc8b","Museums Victoria Mammalogy Collection","http://ogc-act.csiro.au/ipt/resource?r=nmv_marine_mammals",14,,,,,"User","Dave","Watts"
"bf496057-5891-4bc4-88e1-f20c18032fe7","NAFO/ICNAF - Environmental Surveys - NORWESTLANT 1-3, 1963: Marine mammals observations","http://ipt.iobis.org/obiscanada/resource?r=nafo_mammals_icnaf",14,"OBIS Canada",19633,7,"International / Intergovernmental","Metadata Provider","Mary","Kennedy"
"bf496057-5891-4bc4-88e1-f20c18032fe7","NAFO/ICNAF - Environmental Surveys - NORWESTLANT 1-3, 1963: Marine mammals observations","http://ipt.iobis.org/obiscanada/resource?r=nafo_mammals_icnaf",14,,,,,"Author",,"International Commission for the Northwest Atlantic Fisheries"
"bf496057-5891-4bc4-88e1-f20c18032fe7","NAFO/ICNAF - Environmental Surveys - NORWESTLANT 1-3, 1963: Marine mammals observations","http://ipt.iobis.org/obiscanada/resource?r=nafo_mammals_icnaf",14,"NAFO Secretariat",18847,7,"International / Intergovernmental","Contact","Neil","Campbell"
"bf496057-5891-4bc4-88e1-f20c18032fe7","NAFO/ICNAF - Environmental Surveys - NORWESTLANT 1-3, 1963: Marine mammals observations","http://ipt.iobis.org/obiscanada/resource?r=nafo_mammals_icnaf",14,"NAFO Secretariat",18847,7,"International / Intergovernmental","Creator","Neil","Campbell"
"bf496057-5891-4bc4-88e1-f20c18032fe7","NAFO/ICNAF - Environmental Surveys - NORWESTLANT 1-3, 1963: Marine mammals observations","http://ipt.iobis.org/obiscanada/resource?r=nafo_mammals_icnaf",14,,,,,"User","Mary","Kennedy"
"83c921f1-6380-4c18-b3f3-133d4de3ea6f","ECOCEAN Whale Shark Photo-identification Library","http://ogc-act.csiro.au/ipt/resource?r=ecocean_whalesharks",13,"ECOCEAN USA",,,,"Contact","Jason","Holmberg"
"83c921f1-6380-4c18-b3f3-133d4de3ea6f","ECOCEAN Whale Shark Photo-identification Library","http://ogc-act.csiro.au/ipt/resource?r=ecocean_whalesharks",13,"ECOCEAN USA",,,,"Creator","Jason","Holmberg"
"83c921f1-6380-4c18-b3f3-133d4de3ea6f","ECOCEAN Whale Shark Photo-identification Library","http://ogc-act.csiro.au/ipt/resource?r=ecocean_whalesharks",13,"ECOCEAN USA",,,,"Metadata Provider","Jason","Holmberg"
"83c921f1-6380-4c18-b3f3-133d4de3ea6f","ECOCEAN Whale Shark Photo-identification Library","http://ogc-act.csiro.au/ipt/resource?r=ecocean_whalesharks",13,"CSIRO Oceans and Atmosphere",17014,3,"Government","Publisher","Dave","Watts"
"9afeee64-62f3-44b9-a2fb-794b2afcf50a","Marine fish volunteer ad-hoc recording scheme and historical records from around the United Kingdom between 1800 and 2010","http://ipt.vliz.be/eurobis/resource?r=dasshdt00000002",13,"Marine Biological Association of the UK (MBA)",7168,2,"Research","Creator",,
"9afeee64-62f3-44b9-a2fb-794b2afcf50a","Marine fish volunteer ad-hoc recording scheme and historical records from around the United Kingdom between 1800 and 2010","http://ipt.vliz.be/eurobis/resource?r=dasshdt00000002",13,"Marine Biological Association of the UK (MBA)",7168,2,"Research","Metadata Provider","Hannah","Milburn"
"9afeee64-62f3-44b9-a2fb-794b2afcf50a","Marine fish volunteer ad-hoc recording scheme and historical records from around the United Kingdom between 1800 and 2010","http://ipt.vliz.be/eurobis/resource?r=dasshdt00000002",13,"National Marine Aquarium",,,,"Creator",,
"9afeee64-62f3-44b9-a2fb-794b2afcf50a","Marine fish volunteer ad-hoc recording scheme and historical records from around the United Kingdom between 1800 and 2010","http://ipt.vliz.be/eurobis/resource?r=dasshdt00000002",13,"Flanders Marine Institute (VLIZ)",6223,3,"Government","Contact",,"EurOBIS Data Management Team"
"a01abeaf-94bc-4dd2-a76d-1e56de54a675","Cnidaria_Sao_Paulo_2000-2010_and_Brazil","http://ipt.obis.org/nonode/resource?r=cnidaria_sao_paulo_2000-2010_and_brazil",13,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Contact",,"OBIS Secretariat"
"a01abeaf-94bc-4dd2-a76d-1e56de54a675","Cnidaria_Sao_Paulo_2000-2010_and_Brazil","http://ipt.obis.org/nonode/resource?r=cnidaria_sao_paulo_2000-2010_and_brazil",13,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Creator",,"OBIS Secretariat"
"a01abeaf-94bc-4dd2-a76d-1e56de54a675","Cnidaria_Sao_Paulo_2000-2010_and_Brazil","http://ipt.obis.org/nonode/resource?r=cnidaria_sao_paulo_2000-2010_and_brazil",13,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental","Metadata Provider",,"OBIS Secretariat"
"df9b9872-1d9a-499d-840b-66178b3bcaac","IndOBIS Dataset (54001-56000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-54001-56000",13,"CMLRE",11420,3,"Government","Distributor",,
"df9b9872-1d9a-499d-840b-66178b3bcaac","IndOBIS Dataset (54001-56000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-54001-56000",13,"CMLRE",11420,3,"Government","Contact","Chippy","Khader"
"df9b9872-1d9a-499d-840b-66178b3bcaac","IndOBIS Dataset (54001-56000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-54001-56000",13,"CMLRE",11420,3,"Government","Creator","Chippy","Khader"
"df9b9872-1d9a-499d-840b-66178b3bcaac","IndOBIS Dataset (54001-56000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-54001-56000",13,,,,,"Point Of Contact","Chippy","Khader"
"df9b9872-1d9a-499d-840b-66178b3bcaac","IndOBIS Dataset (54001-56000)","http://ipt.iobis.org/indobis/resource?r=indobisdataset-54001-56000",13,"CMLRE",11420,3,"Government","Metadata Provider","Saravanane","Narayanan"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,,,,,"Owner","Mabel","Nava"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,"Sea Turtle Conservation Bonaire",,,,"Owner","Mabel","Nava"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,"Sea Turtle Conservation Bonaire",,,,"Contact","Mabel","Nava"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,"Sea Turtle Conservation Bonaire",,,,"Creator","Mabel","Nava"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Distributor",,"OBIS-SEAMAP"
"085b8194-5549-4c1e-8a76-7e89ccb8c920","Satellite Tracking of three species of sea turtles on Bonaire (aggregated per 1-degree cell)","http://ipt.env.duke.edu/resource?r=zd_879_1deg",12,"Marine Geospatial Ecology Lab, Duke University",19393,1,"Academic","Metadata Provider",,"OBIS-SEAMAP"
