"id","title","records","institute","oceanexpert_id","typeid","type"
"49d1b62c-124a-4854-b878-b83de130eb23","International Polar Year and Census of Antarctic Marine Life Ross Sea voyage (TAN0802) biodiversity data",8465,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"49d1b62c-124a-4854-b878-b83de130eb23","International Polar Year and Census of Antarctic Marine Life Ross Sea voyage (TAN0802) biodiversity data",8465,"NIWA",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"British Antarctic Survey",5163,2,"Research"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Center for Environment, Fisheries and Aquaculture Science, Lowestoft Laboratory",5247,4,"NGO"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Museum National d'Histoire Naturelle / IRD",5501,3,"Government"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Vrije Universiteit Brussel",9550,1,"Academic"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Uniwersytet Łódzki",18336,1,"Academic"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Université Libre de Bruxelles",19324,1,"Academic"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Université Bourgogne - Franche-Comté",19556,1,"Academic"
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Muséum National d'Histoire Naturelle",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Université Libre de Bruxelles (ULB)",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Vrije Universiteit Brussel (VUB)",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Université de Bourgogne Franche-Comté",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"Cefes / SMSG",NA,NA,NA
"c2f8b422-b8c1-4af9-98c7-8648a92271fc","asteroidea_southern_ocean",8303,"University of Lodz",NA,NA,NA
"231dc661-d8d9-4d49-9ff0-45bd21a08541","New Zealand fish and squid distributions from research bottom trawls 1964-2008",8132,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"231dc661-d8d9-4d49-9ff0-45bd21a08541","New Zealand fish and squid distributions from research bottom trawls 1964-2008",8132,"NIWA",NA,NA,NA
"3cd94a39-6a58-4f0e-9c74-e044e7a0e737","Zooplankton Eastern Arctic Ocean Polarstern, 1995-1998",7992,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic"
"52ccf89d-12a5-47c3-8b36-e3e9e6212c5b","Shebaplankton_Falk3",7820,"University of Alaska Fairbanks - School of Fisheries and Oceans",12745,1,"Academic"
"52ccf89d-12a5-47c3-8b36-e3e9e6212c5b","Shebaplankton_Falk3",7820,"University of Alaska Fairbanks; School of Fisheries and Ocean Sciences; Institute of Marine Science",NA,NA,NA
"d5645e8d-11c1-454e-8a79-960cd2681d6a","Asia-Pacific Dataset",7808,"JAMSTEC Tokyo Office",18293,3,"Government"
"d5645e8d-11c1-454e-8a79-960cd2681d6a","Asia-Pacific Dataset",7808,"JAMSTEC",NA,NA,NA
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Vulnerable marine ecosystems in the South Pacific Ocean region",7770,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"6c813a6c-86f7-4d45-beb5-33eebd8de938","Vulnerable marine ecosystems in the South Pacific Ocean region",7770,"NIWA",NA,NA,NA
"fc297557-436b-4987-bf56-8a5a4030c97a","Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Zooplankton",7724,"Vlaams Instituut voor de Zee",6223,3,"Government"
"fc297557-436b-4987-bf56-8a5a4030c97a","Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Zooplankton",7724,"Sir Alister Hardy Foundation for Ocean Science",8326,1,"Academic"
"fc297557-436b-4987-bf56-8a5a4030c97a","Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Zooplankton",7724,"The Sir Alister Hardy Foundation for Ocean Science The Laboratory (SAHFOS)",NA,NA,NA
"fc297557-436b-4987-bf56-8a5a4030c97a","Continuous Plankton Recorder Dataset (SAHFOS) - Pacific Zooplankton",7724,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"1004a490-c117-4712-9868-a8412420f4c8","TOPP Fish (TOPP)",7574,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"6897b33d-8865-4a9b-ae13-2d73cd33d1e5","PANGAEA - Data from University Bremen",7441,"Vlaams Instituut voor de Zee",6223,3,"Government"
"6897b33d-8865-4a9b-ae13-2d73cd33d1e5","PANGAEA - Data from University Bremen",7441,"University of Bremen",NA,NA,NA
"6897b33d-8865-4a9b-ae13-2d73cd33d1e5","PANGAEA - Data from University Bremen",7441,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"8629ec33-be4b-4384-933f-a511fbc29967","MAR-ECO 2004",7263,"Vlaams Instituut voor de Zee",6223,3,"Government"
"8629ec33-be4b-4384-933f-a511fbc29967","MAR-ECO 2004",7263,"Institute of Marine Research",6717,2,"Research"
"8629ec33-be4b-4384-933f-a511fbc29967","MAR-ECO 2004",7263,"Institute of Marine Research Norwegian Marine Data Centre (IMR)",NA,NA,NA
"8629ec33-be4b-4384-933f-a511fbc29967","MAR-ECO 2004",7263,"Institute of Marine Research (IMR)",NA,NA,NA
"8629ec33-be4b-4384-933f-a511fbc29967","MAR-ECO 2004",7263,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"4698bd81-db68-4066-8f1f-c2b3afcb8fa1","Southern Ocean octopus",7197,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"4698bd81-db68-4066-8f1f-c2b3afcb8fa1","Southern Ocean octopus",7197,"National University of Ireland, Galway – The Martin Ryan Science Institute – Department of Zoology",19521,1,"Academic"
"4698bd81-db68-4066-8f1f-c2b3afcb8fa1","Southern Ocean octopus",7197,"National University of Ireland; Martin Ryan Marine Science Institute; Department of Zoology",NA,NA,NA
"4698bd81-db68-4066-8f1f-c2b3afcb8fa1","Southern Ocean octopus",7197,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"a4d4e3f2-7626-49bb-b85b-16ed83105909","Whale catches in the Southern Ocean",7122,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"a4d4e3f2-7626-49bb-b85b-16ed83105909","Whale catches in the Southern Ocean",7122,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"f98b4110-3592-4e62-9bd5-d7ba7483c1c8","Snow Petrel census, Reeve Hill, Windmill Island, East Antarctica (1984-2003)",6697,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"f98b4110-3592-4e62-9bd5-d7ba7483c1c8","Snow Petrel census, Reeve Hill, Windmill Island, East Antarctica (1984-2003)",6697,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
"f98b4110-3592-4e62-9bd5-d7ba7483c1c8","Snow Petrel census, Reeve Hill, Windmill Island, East Antarctica (1984-2003)",6697,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"68ed4f02-f04b-46ae-b273-0bcbf8a8f807","TOPP Summary of SSM-derived Telemetry",6636,"Duke University",19393,1,"Academic"
"68ed4f02-f04b-46ae-b273-0bcbf8a8f807","TOPP Summary of SSM-derived Telemetry",6636,"Stanford University",NA,NA,NA
"68ed4f02-f04b-46ae-b273-0bcbf8a8f807","TOPP Summary of SSM-derived Telemetry",6636,"Marine Geospatial Ecology Lab, Duke University",NA,NA,NA
"b0a7add2-dd9e-4020-9ca4-5df048c8f6a2","Biocean",6569,"Vlaams Instituut voor de Zee",6223,3,"Government"
"b0a7add2-dd9e-4020-9ca4-5df048c8f6a2","Biocean",6569,"Institut français de recherche pour l'exploitation de la mer, IFREMER, Issy les Moulineaux",6505,3,"Government"
"b0a7add2-dd9e-4020-9ca4-5df048c8f6a2","Biocean",6569,"Institut Français de Recherche pour l'Exploitation de la Mer (IFREMER)",NA,NA,NA
"b0a7add2-dd9e-4020-9ca4-5df048c8f6a2","Biocean",6569,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"95518627-a380-4691-86d8-3a3b5a11196c","New Zealand research tagging database",6081,"National Institute for Water & Atmospheric Research",7489,2,"Research"
"95518627-a380-4691-86d8-3a3b5a11196c","New Zealand research tagging database",6081,"NIWA",NA,NA,NA
"b8de2250-7594-483f-89a9-ab82454ca1d8","Zooplankton Abundance Based on Taxa and Life Stages or Size",6068,"Woods Hole Oceanographic Institution",9783,1,"Academic"
"b8de2250-7594-483f-89a9-ab82454ca1d8","Zooplankton Abundance Based on Taxa and Life Stages or Size",6068,"Koninklijk Belgisch Instituut voor Natuurwetenschappen",18705,2,"Research"
"b8de2250-7594-483f-89a9-ab82454ca1d8","Zooplankton Abundance Based on Taxa and Life Stages or Size",6068,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"b8de2250-7594-483f-89a9-ab82454ca1d8","Zooplankton Abundance Based on Taxa and Life Stages or Size",6068,"Royal Belgian Institute of Natural Sciences; Departement Educatie en Natuur; Afdeling Zoetwaterbiologie",NA,NA,NA
"b8de2250-7594-483f-89a9-ab82454ca1d8","Zooplankton Abundance Based on Taxa and Life Stages or Size",6068,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"488f7e7c-1c38-468c-b11a-843c55b4ab01","PANGAEA - Data from Christian-Albrechts-University Kiel",6056,"Vlaams Instituut voor de Zee",6223,3,"Government"
"488f7e7c-1c38-468c-b11a-843c55b4ab01","PANGAEA - Data from Christian-Albrechts-University Kiel",6056,"Christian-Albrechts-University Kiel (CAU)",NA,NA,NA
"488f7e7c-1c38-468c-b11a-843c55b4ab01","PANGAEA - Data from Christian-Albrechts-University Kiel",6056,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea","Atlantic Reference Centre Museum of Canadian Atlantic Organisms - Invertebrates and Fishes Data",6046,"Fisheries and Oceans Canada – Bedford Institute of Oceanography",5070,3,"Government"
"ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea","Atlantic Reference Centre Museum of Canadian Atlantic Organisms - Invertebrates and Fishes Data",6046,"Huntsman Marine Science Centre",12548,4,"NGO"
"ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea","Atlantic Reference Centre Museum of Canadian Atlantic Organisms - Invertebrates and Fishes Data",6046,"Fisheries and Oceans Canada",19196,3,"Government"
"5bdab7c0-a47a-4a1b-b6e6-ff0b64a7607e","Krill abundance, vertical and horizontal distribution (MOCNESS system), April-June 2001-02, continental margin west of Antarctic Peninsula, GLOBEC.",6011,"University of South Florida, College of Marine Science",5836,1,"Academic"
"5bdab7c0-a47a-4a1b-b6e6-ff0b64a7607e","Krill abundance, vertical and horizontal distribution (MOCNESS system), April-June 2001-02, continental margin west of Antarctic Peninsula, GLOBEC.",6011,"Woods Hole Oceanographic Institution",9783,1,"Academic"
"5bdab7c0-a47a-4a1b-b6e6-ff0b64a7607e","Krill abundance, vertical and horizontal distribution (MOCNESS system), April-June 2001-02, continental margin west of Antarctic Peninsula, GLOBEC.",6011,"Antarctic Biodiversity Information Facility",19457,7,"International / Intergovernmental"
"5bdab7c0-a47a-4a1b-b6e6-ff0b64a7607e","Krill abundance, vertical and horizontal distribution (MOCNESS system), April-June 2001-02, continental margin west of Antarctic Peninsula, GLOBEC.",6011,"University of South Florida; College of Marine Science",NA,NA,NA
"5bdab7c0-a47a-4a1b-b6e6-ff0b64a7607e","Krill abundance, vertical and horizontal distribution (MOCNESS system), April-June 2001-02, continental margin west of Antarctic Peninsula, GLOBEC.",6011,"Antarctic Biodiversity Information Facility (ANTABIF)",NA,NA,NA
"cc8f28ce-e48d-4945-abfe-9d150a22dcd6","Hamburg pelagic fish database",5557,"Vlaams Instituut voor de Zee",6223,3,"Government"
"cc8f28ce-e48d-4945-abfe-9d150a22dcd6","Hamburg pelagic fish database",5557,"Institute of Marine Research",6717,2,"Research"
"cc8f28ce-e48d-4945-abfe-9d150a22dcd6","Hamburg pelagic fish database",5557,"Johann Heinrich von Thünen-Institut Institute of Sea Fisheries (vTI-TI/SF)",NA,NA,NA
"cc8f28ce-e48d-4945-abfe-9d150a22dcd6","Hamburg pelagic fish database",5557,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"cc8f28ce-e48d-4945-abfe-9d150a22dcd6","Hamburg pelagic fish database",5557,"Institute of Marine Research (IMR)",NA,NA,NA
"d104db68-63cf-4f34-b92a-54bd55a07394","Museums Victoria Marine Invertebrates Collection",5512,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"d104db68-63cf-4f34-b92a-54bd55a07394","Museums Victoria Marine Invertebrates Collection",5512,"Museums Victoria",18185,3,"Government"
"d104db68-63cf-4f34-b92a-54bd55a07394","Museums Victoria Marine Invertebrates Collection",5512,"CSIRO Oceans and Atmosphere",NA,NA,NA
"f0bbfd00-2631-4006-b6bc-5c88f166852c","PANGAEA - Data from quaternary environment of the Eurasian North (QUEEN)",5371,"Alfred-Wegener-Institut (Helmholtz-Zentrum für Polar- und Meeresforschung)",4953,2,"Research"
"f0bbfd00-2631-4006-b6bc-5c88f166852c","PANGAEA - Data from quaternary environment of the Eurasian North (QUEEN)",5371,"Vlaams Instituut voor de Zee",6223,3,"Government"
"f0bbfd00-2631-4006-b6bc-5c88f166852c","PANGAEA - Data from quaternary environment of the Eurasian North (QUEEN)",5371,"Alfred Wegener Institute for Polar- and Marine Research (AWI)",NA,NA,NA
"f0bbfd00-2631-4006-b6bc-5c88f166852c","PANGAEA - Data from quaternary environment of the Eurasian North (QUEEN)",5371,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"55fe88ac-f76a-40c5-b529-037b460a5771","PANGAEA - Data from Leibniz Institute of Marine Sciences",5339,"Vlaams Instituut voor de Zee",6223,3,"Government"
"55fe88ac-f76a-40c5-b529-037b460a5771","PANGAEA - Data from Leibniz Institute of Marine Sciences",5339,"Christian-Albrechts-University Kiel Leibniz Institute of Marine Sciences (CAU-IFM-GEOMAR)",NA,NA,NA
"55fe88ac-f76a-40c5-b529-037b460a5771","PANGAEA - Data from Leibniz Institute of Marine Sciences",5339,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"33dc21df-ea46-4e60-ab29-b9a3d726a53c","Snow Petrel nest census, Mawson region 2004/05",5315,"Australian Antarctic Division",5028,3,"Government"
"33dc21df-ea46-4e60-ab29-b9a3d726a53c","Snow Petrel nest census, Mawson region 2004/05",5315,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"33dc21df-ea46-4e60-ab29-b9a3d726a53c","Snow Petrel nest census, Mawson region 2004/05",5315,"Australian Antarctic Division (AAD)",NA,NA,NA
"33dc21df-ea46-4e60-ab29-b9a3d726a53c","Snow Petrel nest census, Mawson region 2004/05",5315,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
"33dc21df-ea46-4e60-ab29-b9a3d726a53c","Snow Petrel nest census, Mawson region 2004/05",5315,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"14408cc8-5d37-46d1-91a9-d838fc339ff9","The Australian Phytoplankton Database (1844 onwards)",5299,"CSIRO Oceans and Atmosphere (Hobart)",17014,3,"Government"
"14408cc8-5d37-46d1-91a9-d838fc339ff9","The Australian Phytoplankton Database (1844 onwards)",5299,"CSIRO Oceans and Atmosphere",NA,NA,NA
"1bcef367-cb04-4cf6-ab1e-eab1c2b0172a","PANGAEA - Data from Global environmental change: the Northern North Atlantic",5202,"Vlaams Instituut voor de Zee",6223,3,"Government"
"1bcef367-cb04-4cf6-ab1e-eab1c2b0172a","PANGAEA - Data from Global environmental change: the Northern North Atlantic",5202,"Christian-Albrechts-University Kiel (CAU)",NA,NA,NA
"1bcef367-cb04-4cf6-ab1e-eab1c2b0172a","PANGAEA - Data from Global environmental change: the Northern North Atlantic",5202,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"7e4228e5-a962-4b01-952f-7bf33e213a9c","BioChem: Sameoto zooplankton collection",5145,"OBIS Canada",19633,7,"International / Intergovernmental"
"08fb2baf-98e1-4721-8347-3fa7aee1dd80","Nest census, Windmill Islands 2002/03",5056,"Australian Antarctic Division",5028,3,"Government"
"08fb2baf-98e1-4721-8347-3fa7aee1dd80","Nest census, Windmill Islands 2002/03",5056,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"08fb2baf-98e1-4721-8347-3fa7aee1dd80","Nest census, Windmill Islands 2002/03",5056,"Australian Antarctic Division (AAD)",NA,NA,NA
"08fb2baf-98e1-4721-8347-3fa7aee1dd80","Nest census, Windmill Islands 2002/03",5056,"Australian Antarctic Division Australian Antarctic Data Centre (AAD)",NA,NA,NA
"08fb2baf-98e1-4721-8347-3fa7aee1dd80","Nest census, Windmill Islands 2002/03",5056,"Australian Antarctic Division; Australian Antarctic Data Centre",NA,NA,NA
"e724b7a8-b199-410c-a23c-1d46627df133","PANGAEA - Data from Glacial Atlantic Mapping and Prediction (GLAMAP2000)",4931,"Vlaams Instituut voor de Zee",6223,3,"Government"
"e724b7a8-b199-410c-a23c-1d46627df133","PANGAEA - Data from Glacial Atlantic Mapping and Prediction (GLAMAP2000)",4931,"Flanders Marine Institute (VLIZ)",NA,NA,NA
"9b787218-7138-4ffa-8ba6-36d63d391f8c","Fishbase occurrences hosted by GBIF-Sweden",4761,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"9b787218-7138-4ffa-8ba6-36d63d391f8c","Fishbase occurrences hosted by GBIF-Sweden",4761,"Naturhistoriska riksmuseet",19429,2,"Research"
"9b787218-7138-4ffa-8ba6-36d63d391f8c","Fishbase occurrences hosted by GBIF-Sweden",4761,"Swedish Museum of Natural History (NRM)",NA,NA,NA
"3f2c1827-a206-41c4-bc53-58267dd28cbd","SOMBASE - Pycnogonids",4705,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"3f2c1827-a206-41c4-bc53-58267dd28cbd","SOMBASE - Pycnogonids",4705,"Natural Environment Research Council; British Antarctic Survey (BAS)",NA,NA,NA
"d6d6fe4c-425f-4ce7-bf28-7a6befaeb413","National Museum of Natural History Vertebrate Zoology Fishes Collections",4705,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"d6d6fe4c-425f-4ce7-bf28-7a6befaeb413","National Museum of Natural History Vertebrate Zoology Fishes Collections",4705,"National Museum of Natural History, Smithsonian Institution",7553,3,"Government"
"d6d6fe4c-425f-4ce7-bf28-7a6befaeb413","National Museum of Natural History Vertebrate Zoology Fishes Collections",4705,"Smithsonian Institution; National Museum of Natural History (NMNM)",NA,NA,NA
"d6d6fe4c-425f-4ce7-bf28-7a6befaeb413","National Museum of Natural History Vertebrate Zoology Fishes Collections",4705,"Smithsonian Institution National Museum of Natural History (NMNM)",NA,NA,NA
"a419c8da-35ed-4b62-9709-39b56369c44e","Video Annotation and Reference System (VARS) database",4480,"Intergovernmental Oceanographic Commission of UNESCO",6860,7,"International / Intergovernmental"
"a419c8da-35ed-4b62-9709-39b56369c44e","Video Annotation and Reference System (VARS) database",4480,"Monterey Bay Aquarium; Research Institute (MBARI)",NA,NA,NA
"aef7504f-c49c-4711-8637-0615be7d4ca9","Weddell Seal Census, Vestfold Hills, Antarctica",4436,"Australian Antarctic Division",5028,3,"Government"
