"phylum","class","dataset_id","records"
"Haptophyta","Pavlovophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",6
"Haptophyta","Pavlovophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",1
"Haptophyta","Prymnesiophyceae","0b6c1359-22b7-46b6-bfb0-b67afaf7f245",6635
"Haptophyta","Prymnesiophyceae","0bf88234-3f7f-4744-8663-40e647b950f8",28
"Haptophyta","Prymnesiophyceae","10fe54bb-b93b-4f00-bf4c-bd51542614ef",6
"Haptophyta","Prymnesiophyceae","14408cc8-5d37-46d1-91a9-d838fc339ff9",99
"Haptophyta","Prymnesiophyceae","1bcef367-cb04-4cf6-ab1e-eab1c2b0172a",1151
"Haptophyta","Prymnesiophyceae","2f3bb864-dec5-492e-90c1-35d592d640ab",1783
"Haptophyta","Prymnesiophyceae","2fd06604-7d20-4712-9f68-eae9ae336bb5",486
"Haptophyta","Prymnesiophyceae","343468ea-7e09-4bca-acaf-4d23036a2015",173
"Haptophyta","Prymnesiophyceae","364e5a12-8028-4329-be50-fc548c2d6ce4",1
"Haptophyta","Prymnesiophyceae","38535a43-2982-4479-88c1-8303f7ee8665",3281
"Haptophyta","Prymnesiophyceae","4354345d-7faf-4376-b326-ffbc04b6b0cd",2151
"Haptophyta","Prymnesiophyceae","46c52e34-73b7-45e6-a2ac-742e4c2058c5",20
"Haptophyta","Prymnesiophyceae","49d1b62c-124a-4854-b878-b83de130eb23",53
"Haptophyta","Prymnesiophyceae","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",13
"Haptophyta","Prymnesiophyceae","5591f393-fc15-461f-ab1f-da45e72339ee",708
"Haptophyta","Prymnesiophyceae","55fe88ac-f76a-40c5-b529-037b460a5771",103
"Haptophyta","Prymnesiophyceae","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",6
"Haptophyta","Prymnesiophyceae","5db35580-0f57-48c4-b4c0-4fd82bd9cf31",41
"Haptophyta","Prymnesiophyceae","6387a43e-da86-4d9e-ad2c-769a8bb54b33",2
"Haptophyta","Prymnesiophyceae","6897b33d-8865-4a9b-ae13-2d73cd33d1e5",1033
"Haptophyta","Prymnesiophyceae","6cd4445d-5d99-420b-98bf-2649b6731f0c",204
"Haptophyta","Prymnesiophyceae","82709246-098e-4bb2-bac0-8553d0a5b0d1",52
"Haptophyta","Prymnesiophyceae","87c3a8bf-1b80-49ae-a994-91533c6c6907",8
"Haptophyta","Prymnesiophyceae","9243edbf-0c0e-4b95-a181-973223b0c78c",22
"Haptophyta","Prymnesiophyceae","9d699bfd-d73a-4b55-b113-6c0a8551f481",18
"Haptophyta","Prymnesiophyceae","a1e200ac-0380-4006-80f1-2b8b8b61d923",111
"Haptophyta","Prymnesiophyceae","a73554ec-814e-46e2-bd09-e1fd0224431b",4
"Haptophyta","Prymnesiophyceae","ab8cfc47-8b3f-4f0e-b0f1-719793823118",28
"Haptophyta","Prymnesiophyceae","af8f2254-138c-4e46-b0ef-79394ce2095f",2
"Haptophyta","Prymnesiophyceae","b58d5ca0-1af8-48b3-993d-6c89742bb0d2",2513
"Haptophyta","Prymnesiophyceae","cce3d3c0-b9fc-4d03-b528-12e75ba4df87",1
"Haptophyta","Prymnesiophyceae","cdcddae2-a8e0-4c86-9e8d-f85134876937",2397
"Haptophyta","Prymnesiophyceae","d338c518-7193-47a1-8922-bc71b54849f5",4412
"Haptophyta","Prymnesiophyceae","d4104a3b-5ec7-496c-aaff-546fe5d86948",97
"Haptophyta","Prymnesiophyceae","daeb7864-98e9-4441-95e5-c5544995acc6",22
"Haptophyta","Prymnesiophyceae","e64fd081-4b4f-4883-bdfb-10f829816c36",2
"Haptophyta","Prymnesiophyceae","e815809e-fcb5-4ee7-8edd-639aa4b4892d",123
"Haptophyta","Prymnesiophyceae","ef5c8ced-4ab9-4f5b-8e42-d1c6604223fa",1
"Haptophyta","Prymnesiophyceae","f0bbfd00-2631-4006-b6bc-5c88f166852c",299
"Haptophyta","Prymnesiophyceae","f3c02ebd-f672-4787-ae0b-92263041cf0d",1474
"Haptophyta","Prymnesiophyceae","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",1238
"Haptophyta","Prymnesiophyceae","fa826ba9-f584-4594-af5a-7afbdb9f5ed4",26
"Hemichordata","Enteropneusta","14242931-d643-4f29-a505-4d8eab59751b",1
"Hemichordata","Enteropneusta","2f3bb864-dec5-492e-90c1-35d592d640ab",10
"Hemichordata","Enteropneusta","3425145f-8016-403a-abca-9cb33a29108e",1
"Hemichordata","Enteropneusta","4354345d-7faf-4376-b326-ffbc04b6b0cd",837
"Hemichordata","Enteropneusta","471a8de8-80f8-43f9-9443-88a45712feba",7
"Hemichordata","Enteropneusta","49d1b62c-124a-4854-b878-b83de130eb23",4
"Hemichordata","Enteropneusta","56e55f76-6dda-403d-805b-f8922fa1766d",599
"Hemichordata","Enteropneusta","89e23fc8-3f61-4480-9de3-358fe6eefe0b",13
"Hemichordata","Enteropneusta","d1001fdc-d4a2-4d01-bcd2-2e122f2ca537",2
"Hemichordata","Enteropneusta","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",1
"Hemichordata","Graptolithoidea","10fe54bb-b93b-4f00-bf4c-bd51542614ef",1
"Hemichordata","Graptolithoidea","159421b6-a764-4af1-9cc3-bc652dbeb12e",17
"Hemichordata","Graptolithoidea","364e5a12-8028-4329-be50-fc548c2d6ce4",7
"Hemichordata","Graptolithoidea","3cf7bf18-9a71-4307-a3b8-057349c057c5",39
"Hemichordata","Graptolithoidea","49d1b62c-124a-4854-b878-b83de130eb23",13
"Hemichordata","Graptolithoidea","517ac935-af0f-4358-88fb-7093015182af",96
"Hemichordata","Graptolithoidea","5b235cbe-37fb-400a-bd59-d03aad7c8fc4",2
"Hemichordata","Graptolithoidea","89e23fc8-3f61-4480-9de3-358fe6eefe0b",115
"Hemichordata","Graptolithoidea","cdcddae2-a8e0-4c86-9e8d-f85134876937",2
"Hemichordata","Graptolithoidea","e1ca35fd-bbc4-4da9-a27c-fea1502a4a30",39
"Hemichordata","Graptolithoidea","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",1
"Loukozoa","Jakobea","2fd06604-7d20-4712-9f68-eae9ae336bb5",1
"Marchantiophyta","Marchantiopsida","2f3bb864-dec5-492e-90c1-35d592d640ab",4
"Metamonada","Trichomonadea","2f3bb864-dec5-492e-90c1-35d592d640ab",71
"Metamonada","Trichonymphea","2f3bb864-dec5-492e-90c1-35d592d640ab",58
"Mollusca","Aplacophora","2930bb18-955e-49b4-8721-cfa2dc3d1dde",10
"Mollusca","Aplacophora","33402693-a77d-443e-87a7-f9597315f76c",4
"Mollusca","Aplacophora","3425145f-8016-403a-abca-9cb33a29108e",25
"Mollusca","Aplacophora","49d1b62c-124a-4854-b878-b83de130eb23",4
"Mollusca","Aplacophora","89e23fc8-3f61-4480-9de3-358fe6eefe0b",35
"Mollusca","Aplacophora","b703fd15-2db3-4247-b5c6-f65bcd5f0a9c",5
"Mollusca","Aplacophora","ba135f30-d828-4ed4-a6d2-84101293c49a",34
"Mollusca","Aplacophora","cdcddae2-a8e0-4c86-9e8d-f85134876937",9
"Mollusca","Aplacophora","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",1
"Mollusca","Aplacophora","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",2
"Mollusca","Bivalvia","00a7f490-7418-413b-a9f1-666f186769b6",35
"Mollusca","Bivalvia","0b6fd326-7ec6-487a-a386-b4e0d655d3ef",8
"Mollusca","Bivalvia","0c59dc30-4b06-4572-addc-155042f81fd0",25
"Mollusca","Bivalvia","0c9db499-759b-46d8-8989-799f9ff9f235",2
"Mollusca","Bivalvia","10fe54bb-b93b-4f00-bf4c-bd51542614ef",40
"Mollusca","Bivalvia","12fe3b99-03e6-4a55-83b7-02c03af7c1ec",428
"Mollusca","Bivalvia","139db389-055f-477b-a743-1ca1fd01c092",1
"Mollusca","Bivalvia","14242931-d643-4f29-a505-4d8eab59751b",7
"Mollusca","Bivalvia","159421b6-a764-4af1-9cc3-bc652dbeb12e",12
"Mollusca","Bivalvia","170af803-1308-42ea-84cf-5ec938a32866",107
"Mollusca","Bivalvia","1e764c93-ace6-4fe0-874b-4bdcd9e0251f",4
"Mollusca","Bivalvia","23678adb-b175-4352-856d-d43322374cb1",17
"Mollusca","Bivalvia","2647b5a1-85b7-40e6-ba5d-af8bde46384b",728
"Mollusca","Bivalvia","279bfd06-a874-4c98-96ed-298c8316e86d",14
"Mollusca","Bivalvia","2870c548-343e-4575-ac67-a4da35182c52",25
"Mollusca","Bivalvia","2930bb18-955e-49b4-8721-cfa2dc3d1dde",10
"Mollusca","Bivalvia","2c6db58f-ae91-4a17-9f0f-7db28506b94f",2
"Mollusca","Bivalvia","2efe1e30-ba4c-4dba-8c6f-37c1f26fe97c",214
"Mollusca","Bivalvia","2f3bb864-dec5-492e-90c1-35d592d640ab",45
"Mollusca","Bivalvia","2fd06604-7d20-4712-9f68-eae9ae336bb5",5
"Mollusca","Bivalvia","33b5f094-38b0-4ad2-82d8-1e57f9bc291c",7
"Mollusca","Bivalvia","3425145f-8016-403a-abca-9cb33a29108e",323
"Mollusca","Bivalvia","363961a9-9f45-46df-980b-0b076e66a296",1
"Mollusca","Bivalvia","364e5a12-8028-4329-be50-fc548c2d6ce4",2
"Mollusca","Bivalvia","3ac81162-1804-43c4-b766-aabe2abcc572",30
"Mollusca","Bivalvia","3cd94a39-6a58-4f0e-9c74-e044e7a0e737",1
"Mollusca","Bivalvia","3cf7bf18-9a71-4307-a3b8-057349c057c5",267
"Mollusca","Bivalvia","3e8a8d84-09c1-475f-a172-c4d69af5d2ca",1
"Mollusca","Bivalvia","3ec6e8d1-385f-4861-99fb-812543171835",90
"Mollusca","Bivalvia","4354345d-7faf-4376-b326-ffbc04b6b0cd",805
"Mollusca","Bivalvia","471a8de8-80f8-43f9-9443-88a45712feba",53
"Mollusca","Bivalvia","4945cc97-c830-42bd-aec0-036f74937b93",15
"Mollusca","Bivalvia","49d1b62c-124a-4854-b878-b83de130eb23",74
"Mollusca","Bivalvia","4bdc1f6f-e16a-48b4-b995-b51bd41caa8d",6
"Mollusca","Bivalvia","4e2cf30c-b238-4ca9-ae05-0809da31d4cc",1
"Mollusca","Bivalvia","4fd95328-42c6-44cb-9347-64282f4946d5",7
"Mollusca","Bivalvia","51078b37-d4a9-4a1d-9c94-92ee60299a3d",86
"Mollusca","Bivalvia","544ffde0-fa23-4185-8a05-eac1d48edbe2",1
"Mollusca","Bivalvia","55fdf3b0-744a-4a29-a81e-7d9884be1a91",11
"Mollusca","Bivalvia","56e55f76-6dda-403d-805b-f8922fa1766d",599
"Mollusca","Bivalvia","58bb5aa2-2939-48d5-9015-b18706e26425",71
"Mollusca","Bivalvia","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",2
"Mollusca","Bivalvia","6387a43e-da86-4d9e-ad2c-769a8bb54b33",5
"Mollusca","Bivalvia","63cb90c7-6607-46b6-8472-d6d7b14a95a5",2
"Mollusca","Bivalvia","63d77e40-618e-4e51-a49f-44e990afef85",1
"Mollusca","Bivalvia","64f3e2d5-9e2c-4e18-ad50-3847d62152db",85
"Mollusca","Bivalvia","667df9cb-b7ee-4f81-ae7e-b49ca5b2005e",172
"Mollusca","Bivalvia","6856003b-1899-4a92-be6d-7a8052af5691",428
"Mollusca","Bivalvia","685b3956-c37a-433a-b661-2bb7b11cf9f8",1
"Mollusca","Bivalvia","696d20b7-1cf8-4b81-b57c-6c99acf772d5",43
"Mollusca","Bivalvia","6af80242-edfd-4dd2-b957-8e715789e479",47
"Mollusca","Bivalvia","6ce6ef11-3c7f-4559-aa34-e4e7c316a3dc",1
"Mollusca","Bivalvia","6e6e2c56-c255-44b2-a7e6-00ebcb786037",2948
"Mollusca","Bivalvia","71748d53-57e9-4e30-9678-ede83ca6c7ba",479
"Mollusca","Bivalvia","72a71039-7089-4aa3-931a-7dc0acf7cb4a",46
"Mollusca","Bivalvia","739c0486-3adf-4e88-9f8d-f0b48ea9b5ad",8
"Mollusca","Bivalvia","779da843-9e8f-41e9-bae3-e8c2ba582530",377
"Mollusca","Bivalvia","7e4228e5-a962-4b01-952f-7bf33e213a9c",4
"Mollusca","Bivalvia","8629ec33-be4b-4384-933f-a511fbc29967",5
"Mollusca","Bivalvia","897b06c4-72f3-4e62-874c-71787b0a25f7",9
"Mollusca","Bivalvia","89e23fc8-3f61-4480-9de3-358fe6eefe0b",2498
"Mollusca","Bivalvia","8acba7e7-2e50-4490-8328-b78a30472508",17
"Mollusca","Bivalvia","8b04fdd7-80b3-4001-ac93-e6b88c91aa82",45
"Mollusca","Bivalvia","8b81dbda-5873-4378-b98c-e8a9d52ca715",3
"Mollusca","Bivalvia","8bd1c7c0-717d-4a4e-8b1c-9ff3c5698067",8
"Mollusca","Bivalvia","8faf0e94-1c0e-479d-942c-7f21a4c0a5b4",6
"Mollusca","Bivalvia","93cb28e0-8eca-4176-a583-8be6482ec54c",45
"Mollusca","Bivalvia","96f4a5d3-3e3a-4ccb-8343-b1db99074b1f",49
"Mollusca","Bivalvia","97bdf279-6f78-4ed7-ad9d-27a5886f8ff2",1
"Mollusca","Bivalvia","9ad0f8eb-b983-418d-b881-3b672d9e0005",2
"Mollusca","Bivalvia","9b161b02-0f21-44e7-ac73-0ad7d4c95172",16
"Mollusca","Bivalvia","a145f369-b272-46f7-86bc-08412b1ee927",5
"Mollusca","Bivalvia","a571f246-eaa0-42ba-ab57-28b1b8cf3331",2
"Mollusca","Bivalvia","a595a9a0-642a-473f-8c71-cc535ee29a2b",2
"Mollusca","Bivalvia","a7a1ee38-425e-44be-af06-480e33889d03",3
"Mollusca","Bivalvia","ab25396e-888b-4073-af34-4868ac1db8da",1
"Mollusca","Bivalvia","accd827e-e428-4262-b289-be8064e0434d",64
"Mollusca","Bivalvia","b04ae33b-2f2a-4d06-844a-4f2040993fcc",3
"Mollusca","Bivalvia","b0a7add2-dd9e-4020-9ca4-5df048c8f6a2",371
"Mollusca","Bivalvia","b1f8bc4c-5427-40c8-8728-aad4d463b944",46
"Mollusca","Bivalvia","b339f72f-eb69-40c5-b60c-1a37aaffdfb7",46
"Mollusca","Bivalvia","b58d5ca0-1af8-48b3-993d-6c89742bb0d2",2
"Mollusca","Bivalvia","b703fd15-2db3-4247-b5c6-f65bcd5f0a9c",5
"Mollusca","Bivalvia","ba135f30-d828-4ed4-a6d2-84101293c49a",163
"Mollusca","Bivalvia","c6c6e058-20aa-42d1-aa78-8a57413a840e",214
"Mollusca","Bivalvia","c871a755-f66a-49e6-8024-86bf700c1210",45
"Mollusca","Bivalvia","cdcddae2-a8e0-4c86-9e8d-f85134876937",51
"Mollusca","Bivalvia","ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea",20
"Mollusca","Bivalvia","d1001fdc-d4a2-4d01-bcd2-2e122f2ca537",6
"Mollusca","Bivalvia","d104db68-63cf-4f34-b92a-54bd55a07394",412
"Mollusca","Bivalvia","d2121da0-aa03-49bc-a9ea-f6c2c02c837a",7
"Mollusca","Bivalvia","d5645e8d-11c1-454e-8a79-960cd2681d6a",1
"Mollusca","Bivalvia","d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",147
"Mollusca","Bivalvia","da77ef95-bff6-43f9-8af8-2a1dfa400ba8",3
"Mollusca","Bivalvia","e13f0a51-f810-45d6-9503-64ecd7bedd70",92
"Mollusca","Bivalvia","e1ca35fd-bbc4-4da9-a27c-fea1502a4a30",267
"Mollusca","Bivalvia","e54ba46d-583f-416a-ba4f-bb388b1de043",4
"Mollusca","Bivalvia","e971710e-054e-43f2-b23c-c149d6c76cb4",8
"Mollusca","Bivalvia","f0bbfd00-2631-4006-b6bc-5c88f166852c",1
"Mollusca","Bivalvia","f1a11336-64b8-46f4-ba10-5095d150039f",236
"Mollusca","Bivalvia","f1da0955-5ece-4f98-ab77-f10c20bdd3ca",254
"Mollusca","Bivalvia","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",115
"Mollusca","Bivalvia","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",7
"Mollusca","Bivalvia","fa826ba9-f584-4594-af5a-7afbdb9f5ed4",67
"Mollusca","Bivalvia","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",188
"Mollusca","Bivalvia","fc18744b-4e55-4acc-8785-c29fb6692b34",74
"Mollusca","Bivalvia","fc297557-436b-4987-bf56-8a5a4030c97a",3
"Mollusca","Bivalvia","fe37e687-056b-431f-93a8-6b39ff8490c6",172
"Mollusca","Caudofoveata","1ed1afd0-221b-4e75-91a0-6447e44b0d2e",24
"Mollusca","Caudofoveata","3425145f-8016-403a-abca-9cb33a29108e",37
"Mollusca","Caudofoveata","3ec6e8d1-385f-4861-99fb-812543171835",4
"Mollusca","Caudofoveata","89e23fc8-3f61-4480-9de3-358fe6eefe0b",14
"Mollusca","Caudofoveata","b0a7add2-dd9e-4020-9ca4-5df048c8f6a2",10
"Mollusca","Caudofoveata","f0bbfd00-2631-4006-b6bc-5c88f166852c",1
"Mollusca","Caudofoveata","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",3
"Mollusca","Caudofoveata","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",1
"Mollusca","Cephalopoda","00a7f490-7418-413b-a9f1-666f186769b6",3
"Mollusca","Cephalopoda","0b6fd326-7ec6-487a-a386-b4e0d655d3ef",3
"Mollusca","Cephalopoda","0c9db499-759b-46d8-8989-799f9ff9f235",1
"Mollusca","Cephalopoda","10fe54bb-b93b-4f00-bf4c-bd51542614ef",63
"Mollusca","Cephalopoda","159421b6-a764-4af1-9cc3-bc652dbeb12e",3
"Mollusca","Cephalopoda","1764b492-c904-456e-bcf6-bedffc86a10b",1
"Mollusca","Cephalopoda","1ac71f22-591e-4b4a-b5ff-f5d183eb9c5b",13
"Mollusca","Cephalopoda","1ad423c7-dba3-426f-b814-f0808413a708",172
"Mollusca","Cephalopoda","1e764c93-ace6-4fe0-874b-4bdcd9e0251f",1
"Mollusca","Cephalopoda","1f59030f-f116-4c34-915e-1882d819cda3",414
"Mollusca","Cephalopoda","1fa7f236-2eae-4281-84ac-b25bd676ead7",105
"Mollusca","Cephalopoda","230df405-9b7e-4996-a991-bfc15b5291af",24
"Mollusca","Cephalopoda","231dc661-d8d9-4d49-9ff0-45bd21a08541",427
"Mollusca","Cephalopoda","26de959f-8916-43cf-9472-170c28358a8e",18
"Mollusca","Cephalopoda","270f3e70-ff9b-411d-b170-2bc914d83f26",26
"Mollusca","Cephalopoda","2870c548-343e-4575-ac67-a4da35182c52",136
"Mollusca","Cephalopoda","2b5f9b56-27bf-4000-8f95-3e6e703c6a85",16
"Mollusca","Cephalopoda","2c6db58f-ae91-4a17-9f0f-7db28506b94f",24
"Mollusca","Cephalopoda","33402693-a77d-443e-87a7-f9597315f76c",1
"Mollusca","Cephalopoda","3425145f-8016-403a-abca-9cb33a29108e",2
"Mollusca","Cephalopoda","364e5a12-8028-4329-be50-fc548c2d6ce4",17
"Mollusca","Cephalopoda","36611427-0735-4b7a-ab45-16072397e038",71
"Mollusca","Cephalopoda","3ac81162-1804-43c4-b766-aabe2abcc572",2
"Mollusca","Cephalopoda","3cf7bf18-9a71-4307-a3b8-057349c057c5",46
"Mollusca","Cephalopoda","3e866061-37ff-46f4-9904-b7434ce433e2",10
"Mollusca","Cephalopoda","4354345d-7faf-4376-b326-ffbc04b6b0cd",1629
"Mollusca","Cephalopoda","4698bd81-db68-4066-8f1f-c2b3afcb8fa1",7197
"Mollusca","Cephalopoda","471a8de8-80f8-43f9-9443-88a45712feba",20
"Mollusca","Cephalopoda","49d1b62c-124a-4854-b878-b83de130eb23",93
"Mollusca","Cephalopoda","4a058eda-7edc-400b-a5a2-49dc8c193412",12
"Mollusca","Cephalopoda","4bdc1f6f-e16a-48b4-b995-b51bd41caa8d",16
"Mollusca","Cephalopoda","4fd95328-42c6-44cb-9347-64282f4946d5",34
"Mollusca","Cephalopoda","50903a57-ee9f-4367-b2cd-0b36dcf4a6ad",16
"Mollusca","Cephalopoda","56e55f76-6dda-403d-805b-f8922fa1766d",609
"Mollusca","Cephalopoda","58bb5aa2-2939-48d5-9015-b18706e26425",24
"Mollusca","Cephalopoda","5a38f1d9-a6b1-45ec-9506-fdad6d8643a2",10
"Mollusca","Cephalopoda","6387a43e-da86-4d9e-ad2c-769a8bb54b33",1
"Mollusca","Cephalopoda","685b3956-c37a-433a-b661-2bb7b11cf9f8",76
"Mollusca","Cephalopoda","696d20b7-1cf8-4b81-b57c-6c99acf772d5",24
"Mollusca","Cephalopoda","6af80242-edfd-4dd2-b957-8e715789e479",6
"Mollusca","Cephalopoda","6d6d7acc-b9d5-4b20-aa23-3ea5873a05bf",1
"Mollusca","Cephalopoda","7152c8a0-bd07-4149-805c-9d5d001d2f33",16
"Mollusca","Cephalopoda","72a71039-7089-4aa3-931a-7dc0acf7cb4a",6
"Mollusca","Cephalopoda","7aee17f1-d6e8-4204-a4b2-eafdf89563cf",10
"Mollusca","Cephalopoda","7e4228e5-a962-4b01-952f-7bf33e213a9c",1
"Mollusca","Cephalopoda","7f5f426e-80bc-4f3b-8d1c-697b086287e8",8
"Mollusca","Cephalopoda","82e3523b-d12b-4403-8276-a7b4ee69c49e",43
"Mollusca","Cephalopoda","8629ec33-be4b-4384-933f-a511fbc29967",289
"Mollusca","Cephalopoda","897b06c4-72f3-4e62-874c-71787b0a25f7",5
"Mollusca","Cephalopoda","89e23fc8-3f61-4480-9de3-358fe6eefe0b",3468
"Mollusca","Cephalopoda","8faf0e94-1c0e-479d-942c-7f21a4c0a5b4",3
"Mollusca","Cephalopoda","944da8c9-dce6-4f17-885c-976a5d831209",2
"Mollusca","Cephalopoda","9a41a30b-029f-477e-89d6-10af52422665",56
"Mollusca","Cephalopoda","9ad0f8eb-b983-418d-b881-3b672d9e0005",1
"Mollusca","Cephalopoda","9b161b02-0f21-44e7-ac73-0ad7d4c95172",24
"Mollusca","Cephalopoda","a419c8da-35ed-4b62-9709-39b56369c44e",14
"Mollusca","Cephalopoda","a4f7ee48-0d0b-4c05-a972-27a43b30db58",13
"Mollusca","Cephalopoda","a595a9a0-642a-473f-8c71-cc535ee29a2b",34
"Mollusca","Cephalopoda","a7a1ee38-425e-44be-af06-480e33889d03",9
"Mollusca","Cephalopoda","ab25396e-888b-4073-af34-4868ac1db8da",1
"Mollusca","Cephalopoda","ab739816-4077-4067-8f2e-00b9c41f8ddb",20
"Mollusca","Cephalopoda","b04ae33b-2f2a-4d06-844a-4f2040993fcc",2
"Mollusca","Cephalopoda","b0a7add2-dd9e-4020-9ca4-5df048c8f6a2",4
"Mollusca","Cephalopoda","b1f8bc4c-5427-40c8-8728-aad4d463b944",1
"Mollusca","Cephalopoda","b339f72f-eb69-40c5-b60c-1a37aaffdfb7",6
"Mollusca","Cephalopoda","b74b429a-4052-4f5b-bff3-fe0b5a2e8669",4
"Mollusca","Cephalopoda","b7cdeca9-f3a4-474f-b644-a74f504083bb",943
"Mollusca","Cephalopoda","b8de2250-7594-483f-89a9-ab82454ca1d8",1
"Mollusca","Cephalopoda","ba135f30-d828-4ed4-a6d2-84101293c49a",7
"Mollusca","Cephalopoda","bd6463c3-1afe-417a-bcbb-64db96906e47",7197
"Mollusca","Cephalopoda","c871a755-f66a-49e6-8024-86bf700c1210",2
"Mollusca","Cephalopoda","cdcddae2-a8e0-4c86-9e8d-f85134876937",3
"Mollusca","Cephalopoda","ce1d93f3-8b0f-4ee7-9a4d-0393a6ec7fea",635
"Mollusca","Cephalopoda","d1001fdc-d4a2-4d01-bcd2-2e122f2ca537",5
"Mollusca","Cephalopoda","d104db68-63cf-4f34-b92a-54bd55a07394",359
"Mollusca","Cephalopoda","d4605821-3213-472a-9c45-55878f8ab4e7",487
"Mollusca","Cephalopoda","d5645e8d-11c1-454e-8a79-960cd2681d6a",38
"Mollusca","Cephalopoda","d77428ad-ca28-4f5a-8ef5-d4a8f4053d65",246
"Mollusca","Cephalopoda","e13f0a51-f810-45d6-9503-64ecd7bedd70",104
"Mollusca","Cephalopoda","e1ca35fd-bbc4-4da9-a27c-fea1502a4a30",46
"Mollusca","Cephalopoda","f070a9b6-b425-4dae-b7ca-d492b717dcc7",1
"Mollusca","Cephalopoda","f1a11336-64b8-46f4-ba10-5095d150039f",2370
"Mollusca","Cephalopoda","f1da0955-5ece-4f98-ab77-f10c20bdd3ca",522
"Mollusca","Cephalopoda","f3d7798e-7bf2-4b85-8ed4-18f2c1849d7d",1
"Mollusca","Cephalopoda","f62024d7-1126-41a8-8dde-ff257d232c4d",458
"Mollusca","Cephalopoda","f7d8aa43-cdfe-4be2-82a6-88ee33c5c60c",13
"Mollusca","Cephalopoda","fa826ba9-f584-4594-af5a-7afbdb9f5ed4",3
"Mollusca","Cephalopoda","fa9bc19f-f98a-4278-ab99-c6d8ef4966c7",34
"Mollusca","Cephalopoda","fc18744b-4e55-4acc-8785-c29fb6692b34",51
"Mollusca","Cephalopoda","fc297557-436b-4987-bf56-8a5a4030c97a",7
"Mollusca","Gastropoda","00a7f490-7418-413b-a9f1-666f186769b6",69
"Mollusca","Gastropoda","086b3f21-f424-42bc-9dd4-5a9fc18f802f",5
"Mollusca","Gastropoda","09a7a54c-04d8-4ffd-acbc-7fedab555e3b",96
"Mollusca","Gastropoda","0b6fd326-7ec6-487a-a386-b4e0d655d3ef",7
"Mollusca","Gastropoda","0c59dc30-4b06-4572-addc-155042f81fd0",110
"Mollusca","Gastropoda","0c9db499-759b-46d8-8989-799f9ff9f235",3
"Mollusca","Gastropoda","10b213e6-a9c4-459e-a40c-ef9edc461b97",2
"Mollusca","Gastropoda","10fe54bb-b93b-4f00-bf4c-bd51542614ef",66
"Mollusca","Gastropoda","12fe3b99-03e6-4a55-83b7-02c03af7c1ec",143
"Mollusca","Gastropoda","159421b6-a764-4af1-9cc3-bc652dbeb12e",54
"Mollusca","Gastropoda","170af803-1308-42ea-84cf-5ec938a32866",100
"Mollusca","Gastropoda","1764b492-c904-456e-bcf6-bedffc86a10b",33
"Mollusca","Gastropoda","17ce69d0-2504-4ae3-bc87-16b096863f51",175
"Mollusca","Gastropoda","1ac71f22-591e-4b4a-b5ff-f5d183eb9c5b",111
"Mollusca","Gastropoda","1ad423c7-dba3-426f-b814-f0808413a708",2139
"Mollusca","Gastropoda","1d458cd2-e858-4770-920c-bd4d965f941a",1
"Mollusca","Gastropoda","1e764c93-ace6-4fe0-874b-4bdcd9e0251f",21
"Mollusca","Gastropoda","1f59030f-f116-4c34-915e-1882d819cda3",590
"Mollusca","Gastropoda","231dc661-d8d9-4d49-9ff0-45bd21a08541",2
"Mollusca","Gastropoda","23678adb-b175-4352-856d-d43322374cb1",45
"Mollusca","Gastropoda","2647b5a1-85b7-40e6-ba5d-af8bde46384b",26
"Mollusca","Gastropoda","26de959f-8916-43cf-9472-170c28358a8e",17
"Mollusca","Gastropoda","279bfd06-a874-4c98-96ed-298c8316e86d",2
"Mollusca","Gastropoda","2870c548-343e-4575-ac67-a4da35182c52",24
"Mollusca","Gastropoda","2888968e-dc59-4ae4-873b-236b0c7a3e5a",1
"Mollusca","Gastropoda","2930bb18-955e-49b4-8721-cfa2dc3d1dde",10
"Mollusca","Gastropoda","2b5f9b56-27bf-4000-8f95-3e6e703c6a85",2
"Mollusca","Gastropoda","2c6db58f-ae91-4a17-9f0f-7db28506b94f",3
"Mollusca","Gastropoda","2efe1e30-ba4c-4dba-8c6f-37c1f26fe97c",526
"Mollusca","Gastropoda","2f3bb864-dec5-492e-90c1-35d592d640ab",56
"Mollusca","Gastropoda","2fd06604-7d20-4712-9f68-eae9ae336bb5",1322
